Top100Year,SongTitle,Artist,LyricsStatus,Lyrics,ReleaseYear,Genre
2018,I'm Upset,Drake,True,"Yeah
(I'm workin' on dyin')
I'm upset
Fifty thousand on my head, it's disrespect
So offended that I had to double check
I'ma always take the money over sex
That's why they need me out the way, what you expect?
Got a lot of blood and it's cold
They keep tryna' get me for my soul
Thankful for the women that I know
Can't go fifty-fifty with no hoe
Every month
I'm supposed to pay her bills and get her what she want
I still got like seven years of doin' what I want
My dad still got child support from 1991
Outta town, people love to pop a lot of shit then come around
Word to Flacko Jodye, he done seen us put it down
Niggas askin' if I'm cool
I'm upset
Hunnid thousand on my head, it's disrespect (Disrespect)
So offended that I had to double check
You tryna check?
This is real life, niggas think we playin' chess
So what's next?
Jump up out the bed like I'm possessed
I go out on tour and I say I'm drinkin' less
End up gettin' loose and gettin' pictures from my ex
SMS, triple X
That's the only time I ever shoot below the neck (Skrr)
Why you keep on shootin' if you know that nigga dead? (Skrr)
That's the only kind of shit that gets you some respect
Got a lot of blood and it's cold
They keep tryna get me for my soul
Thankful for the women that I know
Can't go fifty-fifty with no hoe (Ayy, ayy)
Every month
She don't even love me, she just puttin' on a front
She gon' try and settle outta court and make a run
Then gon' ask me how I'm doin'
I'm upset
Half a million on my head I can accept, yeah
'Least it makes me feel like someone tried their best, yeah
Want to waste a half a million, be my guest
Made me wanna buy a vest and a TEC (Skrr)
But I'm blessed, I just checked (Checked, checked)
Hate me, never met me in the flesh (Flesh)
Say she's got some things she gotta come here and collect
That shit is in a box to the left, to the left
Got a lot of blood and it's cold
They keep tryna' get me for my soul (For my soul)
Thankful for the women that I know (That I know)
Can't go fifty-fifty with no hoe",2018,"Emo rap, Lo-fi, Alternative hip hop, Hip-Hop/Rap"
2018,Look Alive,BlocBoy JB Featuring Drake,True,"Tay Keith, fuck these niggas on
Yeah yeah (woo!)
Yeah (6 God, BlocBoy, 6 God, BlocBoy, woo!)
(6 God, BlocBoy, 6 God, BlocBoy, woo!)
Yeah
901 Shelby Drive, look alive, look alive
Niggas came up on this side, now they on the other side
Oh well, fuck 'em dog, we gon' see how hard they ride
I get racks to go outside, and I split it with the guys
We up on the other side, niggas actin' like we tied
I've been gone since like July, niggas actin' like I died
They won't be expectin' shit when Capo go to slide
'Cause I told them that we put that shit behind us, but I lied
Ay, ay, look who I'm around, man
If I fucked up, I'ma be downtown, man
Fourth floor bound, man, that's if I get caught, man
Pushed me to the edge, so it really ain't my mothafuckin' fault, man
I'm not to blame, man
This fucking industry is cutthroat, I'm not the same man
And I could let you check the tag now, I'm rocking name brand
I'm only chasing after bags, now I got a game plan
And I'm out here with the woo!
Seven hundred, three high fives look alive, look alive
Niggas came up on this side, now they on the other side
Oh well, fuck 'em dog, we gon' see how hard they ride
I get racks to go outside, and I split it with the guys
We up on the other side, niggas actin' like we tied
I've been gone since like July, niggas actin' like I died
They won't be expectin' shit when Capo go to slide
'Cause I told them that we put that shit behind us, but I
Bitch, come through, you, and you
I'ma get the money, D-D-Drizzy get the loot
Pull up with that Draco
Play with Drake and I'ma shoot
My weapon be an instrument, man I'll blow you like a flute
Nigga play so he feelin' it
Pull up broad day with a K, now he shiverin'
Drop a nigga like he littering
We at the door like we the delivery
He not a plug, he middle man
That-that nigga brown like cinnamon
I got the rounds like Sugar Ray Robinson
Shot to the chest have you gaspin' for oxygen
I'ma spay 'em, just like Febreeze
Came a long way from sittin' in the nosebleeds
Now a nigga on the floor talkin' to the athletes
Now I'm so close to the game I could steal the stat sheet
901 Shelby Drive, look alive, look alive
Niggas came up on this side, now they on the other side
Oh well, fuck 'em dog, we gon' see how hard they ride
I get racks to go outside, and I split it with the guys
We up on the other side, niggas actin' like we tied
I've been gone since like July, niggas actin' like I died
They won't be expectin' shit when Capo go to slide
'Cause I told them to put that shit behind us, but I lied",2018,"Emo rap, Lo-fi, Alternative hip hop, Hip-Hop/Rap"
2018,Never Be The Same,Camila Cabello,True,"Somethin' must've gone wrong in my brain
Got your chemicals all in my veins
Feelin' all the highs, feel all the pain
Let go of the wheel, it's the bullet lane
Now I'm seein' red, not thinkin' straight
Blurrin' all the lines, you intoxicate me
Just like nicotine, heroin, morphine
Suddenly, I'm a fiend and you're all I need
All I need, yeah you're all I need
It's you, babe
And I'm a sucker for the way that you move, babe
And I could try to run, but it would be useless
You're to blame
Just one hit of you, I knew I'll never be the same
It's you, babe
And I'm a sucker for the way that you move, babe
And I could try to run, but it would be useless
You're to blame
Just one hit of you, I knew I'll never ever ever be the same
I'll never be the same
I'll never be the same
I'll never be the same
(Never be the same)
Sneaking in L.A. when the lights are low
Off of one touch, I could overdose
You said, ""Stop playin' it safe
Boy, I wanna see you lose control""
Just like nicotine, (nicotine) heroin, morphine (morphine)
Suddenly, I'm a fiend and you're all I need (all I need)
All I need, yeah you're all I need
It's you, babe
And I'm a sucker for the way that you move, babe
And I could try to run, but it would be useless
You're to blame
Just one hit of you, I knew I'll never be the same
It's you, babe
And I'm a sucker for the way that you move, babe
And I could try to run, but it would be useless
You're to blame
(You're to blame)
Just one hit of you, I knew I'll never ever ever be the same
I'll never be the same
(Never be the same, girl)
I'll never be the same
(I'll never be the same)
I'll never be the same
(And now)
You're in my blood
You're in my veins
You're in my head
I blame
You're in my blood
You're in my veins
You're in my head
(I'm sayin')
It's you, babe
And I'm a sucker for the way that you move, babe
And I could try to run, but it would be useless
You're to blame
You're to blame
Just one hit of you, I knew I'll never be the same
It's you, babe
And I'm a sucker for the way that you move, babe
And I could try to run, but it would be useless
You're to blame
(You're to blame)
Just one hit of you, I knew I'll never ever ever be the same",2018,"Emo rap, Lo-fi, Alternative hip hop, Hip-Hop/Rap"
2018,Walk It Talk It,Migos Featuring Drake,True,"Yeah, yeah (Deko)
Whoa, hold on (OG Parker)
Uh
Walk it like I talk it (walk it)
Walk it like I talk it
Walk it, walk it like I talk it (woo)
Walk it like I talk it (yeah)
Walk it like I talk it (walk it)
Walk it like I talk it
Walk it, walk it like I talk it (woo)
Walk it like I talk it (hey)
Walk it like I talk it (walk it)
Walk it like I talk it (walk it)
Walk it like I talk it
Walk it, walk it like I talk it (woo)
Walk it like I talk it (talk it)
Walk it like I talk it (ayy)
Walk it like I talk it (woo)
Walk it, walk it like I talk it (yeah)
Take my shoes and walk a mile
Somethin' that you can't do (woo, hey)
Big talks of the town, big boy gang moves (gang moves)
I like to walk around with my chain loose (chain, chain)
She just bought a new ass but got the same boobs (same boobs)
Whippin' up dope, scientist
(Whip it up, whip it up, cook it up, cook it up, skrrt-skrrt)
That's my sauce, where you find it?
(That's my sauce, look it up, look it up, find it)
Addin' up checks, no minus
(Add it up, add it up, add it up, add it up, yeah)
Get your respect in diamonds (ice, ice, ice, ice, ice, ice)
I bought a Plain Jane Rollie
These niggas bought they fame (woo)
I think my back got scoliosis 'cause I swerve the lane (skrrt)
Heard you signed your life for that brand new chain (I heard)
Think it came with stripes, but you ain't straight with the gang (gang, gang)
Walk it like I talk it (walk it)
Walk it like I talk it
Walk it, walk it like I talk it (talk it)
Walk it like I talk it (woo)
Walk it like I talk it (walk it)
Walk it like I talk it
Walk it, walk it like I talk it (talk it)
Walk it like I talk it (let's go)
Walk it like I talk it (walk it)
Walk it like I talk it (woo)
Walk it like I talk it
Walk it, walk it like I talk it (hey)
Walk it like I talk it (walk it)
Walk it like I talk it (yeah)
Walk it like I talk it
Walk it, walk it like I talk it
Ayy, I gotta stay in my zone
Say that we been beefin', dawg, but you on your own
First night, she gon' let me fuck 'cause we grown
I hit her, gave her back to the city, she home (she at home now)
That was that, so
I can't be beefin' with no wack nigga, got no backbone
Heard you livin' in a mansion in all your raps, though
But your shit look like the trap on this Google Maps, though
We been brothers since Versace bando, whoa
Name ringin' like a Migo trap phone, whoa
Used to be with Vashtie at Santo's
That's on Tommy Campos, we live like Sopranos
And I
Walk it like I talk it (walk it)
Walk it like I talk it (yeah)
Walk it, walk it like I talk it (walk it)
Walk it like I talk it (woo)
Walk it like I talk it (walk it)
Walk it like I talk it
Walk it, walk it like I talk it (talk it)
Walk it like I talk it (let's go)
Walk it like I talk it (walk it)
Walk it like I talk it (woo)
Walk it like I talk it
Walk it, walk it like I talk it (hey)
Walk it like I talk it (walk it)
Walk it like I talk it (yeah)
Walk it like I talk it
Walk it, walk it like I talk it (woo, woo, woo)
Offset
Niggas pocket watchin' (watchin')
I want that thot, this thot, ménagin (which one?)
I bought a franchise to double up the profits (franchise)
We make a landslide, chopper get to poppin' (landslide)
Eliott got me rocky (rocky)
Pour sake, chicken teriyaki
Takeoff, rocket, keep 'em in pocket
Water gon' lock it, quadruple the profit (profit)
I walk like I walk (hey)
Talk like I talk (woo)
What's in my vault? Load of cash and assaults (brrt)
I put a lab in my loft (lab)
She cook up and jab with the fork (jab)
By the pair, I got karats that choke (by the pair)
By the pair, I got karats each lobe (by the pair)
Private life, private jets 'round the globe (private life)
Hit a bitch, hit a lick with the 'cho (hey)
Walk it like I talk it (walk it)
Walk it like I talk it (yeah)
Walk it, walk it like I talk it (talk it)
Walk it like I talk it (woo)
Walk it like I talk it (walk it)
Walk it like I talk it
Walk it, walk it like I talk it (talk it)
Walk it like I talk it (let's go)
Walk it like I talk it (walk it)
Walk it like I talk it (woo)
Walk it like I talk it
Walk it, walk it like I talk it (hey)
Walk it like I talk it (walk it)
Walk it like I talk it (yeah)
Walk it like I talk it
Walk it, walk it like I talk it
Watch it buck, no Milwaukee (hunnid)
Walk it like I talk it
That's my bro, he know the lingo (lingo)
Ain't no walkie-talkie (no)
This some, ""You know, why don't we know?"" (We know?)
Hold out on that coffee
Smoke the Cookie, get to coughin'
Drop-dead fresh, I need a coffin
Ballin', somethin' we do often (ball)
Take the pot and I splash, no dolphin (splash)
I take the nine and go buy me a faucet (nine)
Walk it like I talk it, a nigga done bought it (bought it)
I play the coach, so I gotta call it (call it)
Up in the shits, some niggas just dormant (shits)
Walk in the buildin', they start applaudin' (applaud)
I get a rebound, ain't talkin' 'bout Spalding (ball)
Walk it like I talk it (walk it)
Walk it like I talk it (yeah)
Walk it, walk it like I talk it (talk it)
Walk it like I talk it (woo)
Walk it like I talk it (walk it)
Walk it like I talk it
Walk it, walk it like I talk it (talk it)
Walk it like I talk it (let's go)
Walk it like I talk it (walk it)
Walk it like I talk it (woo)
Walk it like I talk it
Walk it, walk it like I talk it (hey)
Walk it like I talk it (walk it)
Walk it like I talk it (yeah)
Walk it like I talk it
Walk it, walk it like I talk it",2018,"Trap music, Hip-Hop/Rap"
2018,Taste,Tyga Featuring Offset,True,"Slide on a pimp game with my pinky ring
Lotta gang, lotta bitches, and a icy chain
Why you claim that you rich? That's a false claim
I be straight to the whip, no baggage claim
Whole lotta styles, can't even pronounce the name
You ain't got no style, see you on my Instagram
I be rockin' it like it's fresh out the pan
Only when I'm takin' pics, I'm the middleman
Walk, talk it like a boss, I just lift the hand
Three million cash, call me Rain Man
Money like a shower, that's my rain dance
And we all in black, like it's Gangland
Say the wrong word, you be hangman
Watch me stick to your bitch like a spray tan
Aw, Mr. 'What Kind Of Car He In?'
In the city love my name, nigga, I ain't gotta say it
Taste, taste, she can get a taste
Taste, taste, she can get a taste
Taste, taste, fuck what a nigga say
It's all the same, like Mary-Kate
Taste, taste, she can get a taste
Taste, taste, let you get a taste
Taste, taste, do you love the taste?
Yeah, that's cool but he ain't like me
Lotta girls like me, niggas wanna fight me
Nigga, get yo ass checked like a fuckin' Nike
Me not icey, that's unlikely
And she gon' suck me like a fuckin' Hi-C
Aw, chains on the neck for the whole team
And I feel like Gucci with the ice cream
And my bitch want the Fenty, not the Maybelline
I'm the black JB, the way these bitches scream
Make these bitches scream
Pretty little thing
Like my nigga AE, say, ""yadadamean""
Taste, taste, she can get a taste
Taste, taste, she can get a taste
Taste, taste, fuck what a nigga say
It's all the same, like Mary-Kate
Taste, taste, she can get a taste
Taste, taste, let you get a taste
Taste, taste, do you love the taste?
Yeah that's cool
Yeah, I'ma put the drip on the plate (drip, drip)
Diamond ice glac', niggas imitate (ice, ice)
Aye, aye feed me grapes Maybach with the drac' (grape)
Slow pace in the Wraith, got this shit from bae
Diamonds up to par, the cookie hittin' hard (hard)
The 'Rari sit in park, on Addy, on Mars (Mars)
Shotgun shells, we gon' always hit the target (blaow)
Popcorn, big shell poppin' out the cartridge (pop it)
3400 Nawfside, Charles Barkley
4-8-8, Ferrari
Make her get on top of me and ride me like a Harley
She wanna keep me company and never want depart me (no)
(Depart me) Yeah, fishtail in the parking lot (skrt, skrt)
I don't kick it with these niggas 'cause they talk about 'cha
And I got the fire, don't make me spark it out 'cha
Keep it in my back pocket like it's a wallet
Like the way she suck it, suck it like a Jolly (whoa)
Stack it up and put it with the whole project (racks)
And she got the Patek on water moccasin
I'm rich in real life, I get that profit, copy
Taste, taste, she can get a taste
Taste, taste, let you get a taste
Taste, taste, do you love the taste?
Yeah, that's cool, but he ain't like me
Taste, taste, LA, you can get a taste
Taste, taste, Miami, you can get a taste
Taste, taste, Oakland, you can get a taste
Taste, taste, New York, do you love the taste?
Taste, taste, Chi-Town, you can get a taste
Taste, taste, Houston, you can get a taste
Taste, taste, Portland, you can get a taste
Taste, taste, overseas, let them bitches taste
Taste, taste, she can get a taste
Taste, taste, she can get a taste
Taste, taste, do you love the taste?
Taste, taste, worldwide they gon' get a taste",2018,"Trap music, Hip-Hop/Rap"
2018,Whatever It Takes,Imagine Dragons,True,"Falling too fast to prepare for this
Tripping in the world could be dangerous
Everybody circling, it's vulturous
Negative, nepotist
Everybody waiting for the fall of man
Everybody praying for the end of times
Everybody hoping they could be the one
I was born to run, I was born for this
Whip, whip
Run me like a racehorse
Pull me like a ripcord
Break me down and build me up
I wanna be the slip, slip
Word upon your lip, lip
Letter that you rip, rip
Break me down and build me up
Whatever it takes
'Cause I love the adrenaline in my veins
I do whatever it takes
'Cause I love how it feels when I break the chains
Whatever it takes
Yeah, take me to the top I'm ready for
Whatever it takes
'Cause I love the adrenaline in my veins
I do what it takes
Always had a fear of being typical
Looking at my body feeling miserable
Always hanging on to the visual
I wanna be invisible
Looking at my years like a martyrdom
Everybody needs to be a part of 'em
Never be enough, I'm the prodigal son
I was born to run, I was born for this
Whip, whip
Run me like a racehorse
Pull me like a ripcord
Break me down and build me up
I wanna be the slip, slip
Word upon your lip, lip
Letter that you rip, rip
Break me down and build me up
Whatever it takes
'Cause I love the adrenaline in my veins
I do whatever it takes
'Cause I love how it feels when I break the chains
Whatever it takes
Yeah, take me to the top, I'm ready for
Whatever it takes
'Cause I love the adrenaline in my veins
I do what it takes
Hypocritical, egotistical
Don't wanna be the parenthetical, hypothetical
Working onto something that I'm proud of, out of the box
An epoxy to the world and the vision we've lost
I'm an apostrophe
I'm just a symbol to remind you that there's more to see
I'm just a product of the system, a catastrophe
And yet a masterpiece, and yet I'm half-diseased
And when I am deceased
At least I go down to the grave and die happily
Leave the body and my soul to be a part of thee
I do what it takes
Whatever it takes
'Cause I love the adrenaline in my veins
I do whatever it takes
'Cause I love how it feels when I break the chains
Whatever it takes
Yeah, take me to the top, I'm ready for
Whatever it takes
'Cause I love the adrenaline in my veins
I do what it takes",2017,"Contemporary R&B, Arena rock, Alternative/Indie"
2018,Be Careful,Cardi B,True,"Yeah
Be careful, be careful, be careful with me, uh
Yeah, look
I wanna get married, like the Currys, Steph and Ayesha shit
But we more like Belly, Tommy and Keisha shit
Gave you TLC, you wanna creep and shit
Poured out my whole heart to a piece of shit
Man, I thought you would've learned your lesson
'Bout likin' pictures, not returnin' texts
I guess it's fine, man, I get the message
You still stutter after certain questions
You keep in contact with certain exes
Do you, though, trust me, nigga, it's cool, though
Said that you was workin', but you're out here chasin' culo
And putas, chillin' poolside, livin' two lives
I could've did what you did to me to you a few times
But if I did decide to slide, find a nigga
Fuck him, suck his dick, you would've been pissed
But that's not my M.O., I'm not that type of bitch
And karma for you is gon' be who you end up with
You make me sick, nigga
The only man, baby, I adore
I gave you everything, what's mine is yours
I want you to live your life of course
But I hope you get what you dyin' for
Be careful with me, do you know what you doin'?
Whose feelings that you hurtin' and bruisin'?
You gon' gain the whole world
But is it worth the girl that you're losin'?
Be careful with me
Yeah, it's not a threat, it's a warnin'
Be careful with me
Yeah, my heart is like a package with a fragile label on it
Be careful with me
Care for me, care for me
Always said that you'd be there for me, there for me
Boy, you better treat me carefully, carefully, look
I was here before all of this
Guess you actin' out now, you got an audience
Tell me where your mind is, drop a pin, what's the coordinates?
You might have a fortune, but you lose me, you still gon' be misfortunate, nigga
Tell me, this love's got you this fucked up in the head
You want some random bitch up in your bed?
She don't even know your middle name, watch her 'cause she might steal your chain
You don't want someone who loves you instead? I guess not though
It's blatant disrespect, you nothin' like the nigga I met
Talk to me crazy and you quick to forget
You even got me trippin', you got me lookin' in the mirror different
Thinkin' I'm flawed because you inconsistent
Between a rock and a hard place, the mud and the dirt
It's gon' hurt me to hate you, but lovin' you's worse
It all stops so abrupt, we start switchin' it up
Teach me to be like you so I can not give a fuck
Free to mess with someone else, I wish these feelings could melt
'Cause you don't care about a thing except your mothafuckin' self
You make me sick, nigga
The only man, baby, I adore
I gave you everything, what's mine is yours
I want you to live your life of course
But I hope you get what you dyin' for
Be careful with me, do you know what you doin'?
Whose feelings that you're hurtin' and bruisin'?
You gon' gain the whole world
But is it worth the girl that you're losin'?
Be careful with me
Yeah, it's not a threat, it's a warnin'
Be careful with me
Yeah, my heart is like a package with a fragile label on it
Be careful with me",2017,"Contemporary R&B, Arena rock, Alternative/Indie"
2018,Rockstar,Post Malone Featuring 21 Savage,True,"Tank God
Ayy (ayy)
I've been fuckin' hoes and poppin' pillies
Man, I feel just like a rockstar (ayy, ayy)
All my brothers got that gas
And they always be smokin' like a Rasta (mm)
Fuckin' with me, call up on a Uzi
And show up, man, them the shottas
When my homies pull up on your block
They make that thing go grah-ta-ta-ta (ta, pow, pow, pow), ayy, ayy
Switch my whip, came back in black
I'm startin' sayin', ""Rest in peace to Bon Scott, "" ayy
Close that door, we blowin' smoke
She ask me light a fire like I'm Morrison, ayy
Act a fool on stage
Prolly leave my fuckin' show in a cop car, ayy
Shit was legendary
Threw a TV out the window of the Montage
Cocaine on the table, liquor pourin'
Don't give a damn, dude, your girlfriend is a groupie
She just tryna get in
Sayin', ""I'm with the band""
Ayy, ayy
Now she actin' outta pocket
Tryna grab up on my pants, hundred bitches in my trailer
Say they ain't got a man
And they all brought a friend
Yeah, ayy (ayy, ayy)
I've been fuckin' hoes and poppin' pillies
Man, I feel just like a rockstar (ayy, ayy)
All my brothers got that gas
And they always be smokin' like a Rasta (mm)
Fuckin' with me, call up on a Uzi
And show up, man, them the shottas
When my homies pull up on your block
They make that thing go grah-ta-ta-ta (ta, pow, pow, pow)
I've been in the Hills fuckin' superstars
Feelin' like a popstar (21, 21, 21)
Drankin' Henny, bad bitches jumpin' in the pool
And they ain't got on no bra (bra)
Hit her from the back, pullin' on her tracks
And now she screamin' out, ""No más!"" (Yeah, yeah, yeah)
They like, ""Savage, why you got a 12 car garage
And you only got six cars?"" (21)
I ain't with the cakin', how you kiss that? (Kiss that)
Your wifey say I'm lookin' like a whole snack (bitch)
Green hundreds in my safe, I got old racks (old racks)
L.A. bitches always askin', ""Where the Coke at?"" (21, 21)
Livin' like a rockstar, smash out on a cop car
Sweeter than a Pop-Tart, you know you are not hard
I done made the hot chart, 'member I used to trap hard?
Livin' like a rockstar, I'm livin' like a rockstar (ayy)
I've been fuckin' hoes and poppin' pillies
Man, I feel just like a rockstar (ayy, ayy)
All my brothers got that gas
And they always be smokin' like a Rasta (yeah, yeah, yeah, yeah)
Fuckin' with me, call up on a Uzi
And show up, man, them the shottas (uh)
When my homies pull up on your block
They make that thing go grah-ta-ta-ta (ta, grah-ta-ta-ta-ta)
'Star, 'star
Rockstar
Rockstar (rockstar)
Rockstar, feel just like a-
Rockstar (rockstar)
Rockstar, yeah (feel just like a-)",2018,"Trap music, Cloud rap, R&B/Soul, Hip-Hop/Rap"
2018,F**k Love,XXXTENTACION Featuring Trippie Redd,True,"Ooh
Baby, I need you in my life, in my life
Please, bae, don't go switchin' sides, switchin' sides
I swear this is where you reside, you reside
Please bae, don't go switching sides, switching sides
Yeah, yeah, yeah
Ooh-ooh, please don't throw your love away, huh
Please don't throw your love away, huh
Please don't throw your love away, huh
Yeah, yeah, yeah, ayy
I'm nauseous, I'm dyin'
(She ripped my heart right out)
Can't find her, someone to
(My eyes are all cried out)
Lost it, riots
Gunfire inside my head, I've
Lost it, riots
Gunfire inside my head
Baby, I need you in my life, in my life
Please, bae, don't go switching sides, switching sides
I swear this is where you reside, you reside
Please, bae, don't go switching sides, switching sides
Yeah, yeah, yeah
Ooh-ooh, please don't throw your love away, huh
Please don't throw your love away, huh
Please don't throw your love away, huh
Yeah, yeah, yeah",2017,"Rhythm and blues, Emo"
2018,Back To You,Selena Gomez,True,"Took you like a shot
Thought that I could chase you with a cold evening
Let a couple years water down how I'm feeling about you
And every time we talk
Every single word builds up to this moment
And I gotta convince myself I don't want it
Even though I do (Even though I do)
You could break my heart in two
But when it heals, it beats for you
I know it's forward, but it's true
I wanna hold you when I'm not supposed to
When I'm lying close to someone else
You're stuck in my head and I can't get you out of it
If I could do it all again
I know I'd go back to you
I know I'd go back to you
I know I'd go back to you
We never got it right
Playing and replaying old conversations
Overthinking every word and I hate it
'Cause it's not me
And what's the point in hiding?
Everybody knows we got unfinished business
And I'll regret it if I didn't say
This isn't what it could be (Isn't what it could be)
You could break my heart in two
But when it heals, it beats for you
I know it's forward, but it's true
I wanna hold you when I'm not supposed to
When I'm lying close to someone else
You're stuck in my head and I can't get you out of it
If I could do it all again
I know I'd go back to you
I know I'd go back to you
I know I'd go back to you
I'd go back to you, I'd go back to you
What was there wasn't sure
But I'd go back to you (I know I'd go back to you)
You can break my heart in two
But when it heals, it beats for you
I know it's forward, but it's true
Won't lie, I'd go back to you
You know, my thoughts are running loose
It's just a thing you make me do
And I could fight, but what's the use?
I know I'd go back to you
I wanna hold you when I'm not supposed to (When I'm not supposed to)
When I'm lying close to someone else
You're stuck in my head and I can't get you out of it
If I could do it all again
I know I'd go back to you
I'd go back to you
I'd go back to you
I know I'd go back to you
I'd go back to you, I'd go back to you
I know I'd go back to you",2018,"Rhythm and blues, Emo"
2018,One Kiss,Calvin Harris & Dua Lipa,True,"One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need
Let me take the night, I love real easy
And I know that you'll still wanna see me
On the Sunday morning, music real loud
Let me love you while the moon is still out
Something in you, lit up heaven in me
The feeling won't let me sleep
'Cause I'm lost in the way you move, the way you feel
One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need
One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need
One
One
One
One
I just wanna feel your skin on mine
Feel your eyes do the exploring
Passion in the message when you smile
Take my time
Something in you lit up heaven in me
The feeling won't let me sleep
'Cause I'm lost in the way you move, the way you feel
One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need
One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need
One
One
One
One
See a wonderland in your eyes
Might need your company tonight
Something in you lit up heaven in me
The feeling won't let me sleep
'Cause I'm lost in the way you move, the way you feel
One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need
One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need
One
One
One
One",2018,"Tropical house, Diva house, Pop"
2018,Love Lies,Khalid & Normani,True,"Sorry if it's hard to catch my vibe, mmm
I need a lover to trust, tell me you're on my side
Are you down for the ride?
It's not easy for someone to catch my eye
But I've been waiting for you for my whole damn life
For my whole lifetime
Don't be afraid to tell me if you ain't with it
I see you're focused, yeah, you're so independent
It's hard for me to open up, I'll admit it
You've got some shit to say, and I'm here to listen
So, baby, tell me where your love lies
Waste the day and spend the night
Underneath the sunrise
Show me where your love lies
I've been so into your mystery
Is it because of our history?
Are you into me?
When it feels so good, but it's bad for you
Can't say I don't want it 'cause I know I do
Come on over, I need your company
Craving that synergy
Don't be afraid to tell me if you ain't with it
I see you're focused, yeah, you're so independent
It's hard for me to open up, I'll admit it
You've got some shit to say, and I'm here to listen
So, baby, tell me where your love lies
Waste the day and spend the night
Underneath the sunrise
Show me where your love lies
Tell me where your love lies
Waste the day and spend the night
Underneath the sunrise
Show me where your love lies
If you're down, don't hide it
Feeling me, you don't gotta deny it
Baby, you gon' make me overnight it
Tell me, are you down?
If you're down, don't hide it (yeah)
Feeling me, you don't gotta deny it (yeah)
Baby, you gon' make me overnight it
Tell me, are you down? (Tell me)
Tell me where your love lies (tell me where your love lies, yeah)
Waste the day and spend the night (waste the day, spend the night)
Underneath the sunrise (underneath the sunrise)
Show me where your love lies (tell me where your love lies)
Tell me where your love lies (show me where your love lies)
Waste the day and spend the night (yeah-yeah)
Underneath the sunrise (ooh)
Show me where your love lies",2018,"Tropical house, Diva house, Pop"
2018,Heaven,Kane Brown,True,"Mmm
This is perfect
Come kiss me one more time
I couldn't dream this up
Even if I tried
You and me in this moment
Feels like magic only
I'm right where I wanna be
Everybody's talkin' 'bout heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how heaven, heaven
Could be better than this
I swear you're an angel
Sent to this world
What did I do right to deserve you, girl?
I could stay here forever
I'd be fine if we never had to even leave this room
Everybody's talkin' 'bout heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how heaven, heaven
Could be better than this
Could be better than this
Everybody's talkin' 'bout heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how heaven, heaven
Could be better than this (heaven)
Could be better than this (heaven, heaven)
I swear this is perfect
Come kiss me one more time",2019,"Tropical house, Diva house, Pop"
