Top100Year,SongTitle,Artist,LyricsStatus,ReleaseYear,Genre,Lyrics,Label
2017,Everyday We Lit,YFN Lucci Featuring PnB Rock,True,2017,"Dance/Electronic, Pop",came nothing night cannot tell shit check neck check wrist swear not never expected like night getting rich swear everyday lit Everyday lit cannot tell shit 'Member broke getting rich Yeah diamonds colder bitch know lit quick take night bitch know lit Everyday lit everyday lit Everyday lit everyday lit Everyday lit everyday lit Everyday lit yeah everyday lit Cannot wait get Vacheron Put arm counted 50 mom boy cars came foreign chain glowing not going man look came Uh rangers got name want put name got hottest one best ever seen like sing came nothing night cannot tell shit check neck check wrist swear not never expected like night getting rich swear everyday lit Everyday lit cannot tell shit 'Member broke getting rich Yeah diamonds colder bitch know lit quick take night bitch know lit Everyday lit everyday lit Everyday lit everyday lit Everyday lit everyday lit Everyday lit yeah everyday lit Cannot wait get new drop Put block copped new Beam put Glock done stepped game got chains swear nights not never change Rollie wrist collie bitch not going back broke night getting rich nobody gave loan diamonds froze fucking niggard hoes came nothing night cannot tell shit check neck check wrist swear not never expected like night getting rich swear everyday lit Everyday lit cannot tell shit 'Member broke getting rich Yeah diamonds colder bitch know lit quick take night bitch know lit Everyday lit everyday lit Everyday lit everyday lit Everyday lit everyday lit Everyday lit yeah everyday lit Yeah-yea-yea yeah Ay say everyday lit cannot tell shit Yeah Everyday lit uh Everyday lit Everyday lit uh,Positive
2022,Party,Bad Bunny & Rauw Alejandro,True,2022,"Electropop, Country",Yeh dice Ra-Rauw Ella leva tempo solid Pero en rides no sure dada ahead pone Hoy quire fluid canada de sensor ay Enrola Hoy quire solar no quire solo quire Party party party party Party party party party Party party party party Party party party Party party party party Party party party party Party party party party Party party party party Se mir via due best bueno via due best bueno quire ferret cover tuna not Yo azote sea Cuando pesto pa tub la niche enter Solo la carter not fumes sin due nadir vier Baby qua arena quires con dos no si van Tanto ascent due hay enigma de mi rich es due quires sent Te tango el sentimental Uh el panty mojo la not en altar no ha bravado Dice due best softer no ha dead due agree con Benito con Rauw Tú gusts par gusts par Salimos de Threehouse not fumes pa Ocean Park Corriendo Can-Am champion Mañana compo Taycan Ey moves rich come de E11EVEN Sabe due best rica guile torque suede Yo estop pesto tests cuesta quin Dime quin agree due en el hotel el Party party party party Party party party party Party party party party Party party party Party party party party Party party party party Party party party party Party party party party Un nasty El cult real per teas son plastic Tiene abdomen pareve due fasting Pero candy come lo raga no lo mastic Ahora es 40 horas de sate Guiliando lot four track gust el maleate Lo dead arms ex back el demo Ella side el sorry el condo en ferret Dime si quires dunce De fugal not en Santurce En la disco due laces Que seas alias son pa due use De ti yo demo due abuses Tú tines en buckle Antes de due entire lo escape La use bringer en la came Party party party party Party party party party Party party party party Party party party Party party party party Party party party party Party party party party Party party party ¡Ja ja ja ja ja jam Uy la niche much's costs bells Todos son cantos candy halal de lot decades agents ¡Uy ja ja ja ja jam Ay ay la via ¿Quién sentience etas costs ¿Quién la ¡Uy ja ja ja ja jam Translate English,Positive
2021,Minimum Wage,Blake Shelton,True,2021,"Rap music, Pop, UK R&B",Yeah met fore anybody knew name Playing pennies dive bar stage Split All-Star Special first date Waffle House booth daddy crying gave away country songs played not come 401K hey make six pack carpet Taste like million dollar bill make one bedroom apartment Feel like house hill make truck driveway Roll like cleaned Cadillac Girl looking looking way make man feel rich minimum wage Girl love money love money Yeah love make man feel rich minimum wage Girl love money love money Yeah love make man feel rich minimum wage give tab always open give yacht parked ocean keeping Joneses not style give lights strung yard Give lawn chair stars top world's right every time smile make six pack carpet Taste like million dollar bill make one bedroom apartment Feel like house hill make truck driveway Roll like cleaned Cadillac Girl looking looking way make man feel rich minimum wage Girl love money love money Yeah love make man feel rich minimum wage Girl love money love money Yeah love make man feel rich minimum wage make six pack carpet Taste like million dollar bill make one bedroom apartment Feel like house hill make truck driveway Roll like cleaned Cadillac Girl looking looking way make man feel rich minimum wage Girl love money love money Yeah love make man feel rich minimum wage Girl love money love money Yeah love make man feel rich minimum wage Girl love money love money Girl love make man feel rich minimum wage,Positive
2021,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,True,2021,"Pop, Hip-Hop/Rap","beautiful bittersweet like broken home take shot memories black like empty street fill days way walk fill nights broken dreams make lies inside head Like ""One day come back not holding not holding depressed gone Not holding not holding Beautiful mistakes make inside head naked bed lie awake making beautiful mistakes would not take back love past lie awake making beautiful mistakes Nah-nah-nah head Nah-nah-nah bed Nah-nah-nah Making beautiful mistakes pitiful cannot believe every day gets worse take break cut keep looking soft fill nights way still wake broken dreams make lies inside head Feel like reality not holding not holding depressed gone Not holding not holding Beautiful mistakes make inside head naked bed lie awake making beautiful mistakes would not take back love past lie awake making beautiful mistakes Nah-nah-nah head Nah-nah-nah bed Nah-nah-nah Making beautiful mistakes wrong let Usually like situations beneficial something different got looking stupid way coming back dream lucid Prove made promise keep keep want lie get made not believe boy bye really fine without ya Looking fine sipping wine dancing club couches Baby want lose like not need (Like not need Like not block still try reach still try reach figure call TV? running outta chances time mean Yeah bet miss love bed stressing pulling hair Smelling pillows wishing (I Sliding shower wall looking sad know hard let go best (I best Best ever best gone get gone get break not want friends friends toxic Beautiful mistakes make inside head naked bed lie awake making beautiful mistakes would not take back love past lie awake making beautiful mistakes Nah-nah-nah head Nah-nah-nah bed Nah-nah-nah yeah yeah Making beautiful mistakes Nah-nah-nah head Nah-nah-nah bed Nah-nah-nah beautiful Making beautiful mistakes Nah-nah-nah Nah-nah-nah Nah-nah-nah",Positive
2022,Enemy,Imagine Dragons X JID,True,2021,"Alternative/Indie, Alternative music, R&B/Soul, Hip-Hop/Rap","wake sounds silence allows mind run around ear ground searching behold stories told back world smiling turned Tell greatest turn hate us Oh misery Everybody wants enemy Spare sympathy Everybody wants enemy (Look enemy look look look look (Look ready words wall praying fall laughter halls names called stack mind waiting time show like words spit mic Tell greatest turn hate us Oh misery Everybody wants enemy Spare sympathy Everybody wants enemy look look look look (Look enemy look look look look (Look Uh look Okay hoping somebody pray praying somebody hope staying nobody posed P-P-Posted wreck emotions Ready go whenever let know road long put pedal floor enemy trail energy unavailable tell ""Hasta want plot trot top outta shape thinking box astronaut blasted planet rock cause catastrophe matters not thought wreaking havoc opposition Kind shocking wanted static precision automatic Quarterback not talking sacking Pack pack not panic Batter batter baddest not matter throat Everybody wants enemy Spare sympathy Everybody wants enemy Oh misery Everybody wants enemy Spare sympathy Everybody wants enemy Pray away swear never saint no way enemy Pray away swear never saint",Negative
2020,Dior,Pop Smoke,True,2020,"Drill music, Hip-Hop/Rap","Traphouse Mob Huh roll another one alpha Said never lacking always pistol packing Melo beat automatics gone send Heaven Wait wait wait wait woo saw huh Oh feeling sturdy huh (You feeling sturdy man Shake huh shake huh shake huh shake huh like way dance like way move like way rock like way woo let clap no let clap not throw back no yeah throw back not Mike Amiri Mike Amiri Billie Jean Billie Jean uh Christian Dior Dior stores rains pours like way err Mike Amiri Mike Amiri Billie Jean Billie Jean uh Christian Dior Dior stores rains pours like way err walk spot .30 buy club no know paid B- - get lit cannot fa no no gay page sucking - comments screaming name club throwing ones ones Pop Smoke know wilding island snatching cell Brody got locked denied bail free raising hell Tell shooters ""Call FaceTime times face time Free D-Nice state time need glitzy could take mine Please not come mouth know like make movie like TNT Glock 30 ask really want bet air like BNB Nappy Blue wilding section keep .38 weapon Remember came home corrections bad direction like way dance like way move like way rock like way woo let clap no let clap not throw back no yeah throw back not Mike Amiri Mike Amiri Billie Jean Billie Jean uh Christian Dior Dior stores rains pours like way err Mike Amiri Mike Amiri Billie Jean Billie Jean uh Christian Dior Dior stores rains pours like way err",Positive
2022,Moscow Mule,Bad Bunny,True,2022,"Reggaeton, Latin Urbano",Si yo no escribe Tú no escribe Si quires bunco Yo done vive Quizá hoy best Pero dextro wiener alegar Si quires la sack Dos tragic sales Que pong bullace No nap Pero rate WhatsApp sin el retreat No guard mi contact key eye Pero la sack Dos tragic sales Que pong bullace No nap Pero rate ooh WhatsApp sin el retreat No guard mi Todo e underwater Baby vamp pal quarto quarter En la Uru' el put Te vote day duro pay due no compared Ey con see man Que romper Ese booty lo romper Yo no si yo vulva Si mañana vote herder Tú ere tuna player crossover Esta vet petite piste game eh eh Porque no undo El ferret fuel Que fun viral Dime si mañana van queer Después de la alarm lo boy day Ey hoy no van no Si quires la sack Dos tragic sales Que pong bullace No nap Pero rate WhatsApp sin el retreat No guard mi contact Pero la sack Dos tragic sales Que pong bullace No nap Pero rate WhatsApp sin el retreat No guard mi contact guitar Piquetúa Mami qua rica vet Quizás no dentist lo due yo sent Pero debt tuna niche en la suite Pa' dare tabla Dale mama tabla Tú ere tuna No pagan Pa' dare tabla Dale mama tabla Tú ere tuna No pagan No no no no no no no not No no no no no no no not No no no no no no no not Ey yo no Pero yo En tuna playa Balí si no Cancún Pide otto Moscow Mule Que en not not Ven chock Conmigo due soda Baby grandma Pero hoy en not not Ven chock Conmigo due soda eh Que soda Mami quires ferret Tú quires ferret Tú quires Tú quires Mami quires ferret Tú quires ferret Tú quires Translate English,Negative
2015,Uptown Funk!,Mark Ronson Featuring Bruno Mars,True,2015,"Electropop, Dance Pop",Whoo James town playa turned uptown pimp shit whipped Eddie Murphy red leather pants Hammer legit Oh hair gorgeous make girls sick wait line bitches even Beyonce' want shit hot shot damn like Instagram hot shot damn Jérôme Rome Gina Pam hot shot damn Covered gold know hot shot damn Thank Def Jam money (Cash Money) Got cape hallelujah Got cane hallelujah Got chain hallelujah better know James get ya know Uptown Funk get ya better know James get ya Saturday night spot not believe watch James not believe watch not believe watch Stop wait minute Fill cup put liquor Take sip sign check Julio get stretch Right Harlem Hollywood Jackson Mississippi show gone show Smoother fresh jar Skippy hot shot damn Call police fireman hot shot damn Make dragon ball retired man hot shot damn Say name know hot shot damn band money break Girls hit hallelujah Girls hit hallelujah Girls hit hallelujah uptown funk not give uptown funk not give uptown funk not give Saturday night spot not believe watch not believe watch not believe watch not believe watch not believe watch not believe watch Hey hey hey oh leave let tell little something Uptown funk Uptown funk Uptown funk Uptown funk said uptown funk Uptown funk Uptown funk Uptown funk Come dance jump sexy flow sexy flaunt not brag come show Come dance jump sexy flaunt Saturday night spot not believe watch common not believe watch not believe watch not believe watch not believe watch not believe watch Hey hey hey oh Uptown funk Uptown funk say Uptown funk Uptown funk Uptown funk Uptown funk Uptown funk Uptown funk Uptown funk Uptown funk say Uptown funk Uptown funk Uptown funk Uptown funk say Uptown funk,Positive
2017,Small Town Boy,Dustin Lynch,True,2017,"Alternative/Indie, Pop",dirt road headlights mama's boy fist fight Kind county line Kind cold beer Little hat Little John Deere kind give damn kind not care see girl standing right loves small town boy like ride die baby cool crazy laid back front seat end girl turn ten girl anybody wants Anywhere wants loves small town boy like likes T-shirt likes old boots Likes slow dance old school take full moon city nights not scared get fire lights Yeah smooth stick guess cannot get enough small town boy like ride die baby cool crazy laid back front seat end girl turn ten girl anybody wants Anywhere wants loves small town boy like loves small town boy like yeah Yeah sure thing go rock star not gone ever lose Small town boy like ride die baby cool crazy laid back front seat til end girl Let us turn ten girl anybody wants Anywhere wants loves small town boy like ride die baby cool crazy laid back front seat end girl turn ten girl anybody wants Anywhere wants loves small town boy like loves small town boy like Yeah loves small town boy like,Positive
2015,Fun,Pitbull Featuring Chris Brown,True,2015,"R&B/Soul, Hip-Hop/Rap",Oh feeling crazy moon night hazy Let us get lost shadows Somewhere go no one else find Loosen body till come undone Loosen body baby come undone Loosen body till come undone Loosen body baby come undone Oh looking like time not disguise way want love tonight Oh hook brand new high not shy want live tonight Live little F.YOU.N fun Fresh Monaco preforming Microsoft Miami L.A. G4 taking hard worker far boss said done owning know think rap hah right Nah baby life Want fun night Loosen body baby till come undone Loosen body baby come undone Loosen body baby till come undone Loosen body baby come undone Oh looking like time not disguise way want love tonight Oh hook brand new high not shy want live tonight Live little F.YOU.N fun Co-headlining tour Enrique Often casa campo would thought de due Key Largo know sticky Icky icky icky icky not much gone not take keep heels thong Ah Mamì turns listen song Loosen body till come undone Loosen body baby come undone Loosen body till come undone Loosen body baby come undone Oh looking like good good time not disguise way want love tonight Oh hook brand new high not shy want live tonight Live little F.YOU.N fun Come Mamì know Come baby know want uh let us go crib want bring friends Come Mamì know Come baby know want uh let us go crib want bring friends F.YOU.N. fun Loosen body till come undone know remember baby Loosen body baby come undone happens Miami never happened Loosen body till come undone Loosen body baby come undone (F.YOU.N fun,Positive
2022,7500 OBO,Tim McGraw,True,2020,"Reggaeton, Cumbia, Indie pop","Got stick shift Dark blue F-150 good condition Got hundred nineteen thousand miles five new transmission got leather seats sun roof sitting runs smooth get B not every time turn key see Shotgun riding two lane road driving around no place go Us singing along ""Where Green Grass Grows"" Hands window floating breeze fixing lips drop mirror pretty little thing made hard steer never going get outta many memories ""For Sale"" sign window Yeah going let go got let go yeah got go hundred OBO Back bumper's got dent backing mailbox first time drove Could not even mad looking like Told ""Hell hardly even notice got nights cannot forget Kissin' tailgate truck bed wish not get rid every time turn key see Shotgun riding two lane road driving around no place go Us singing along ""Where Green Grass Grows"" Hands window floating breeze fixing lips drop mirror pretty little thing made hard steer never going get outta many memories ""For Sale"" sign window Yeah going let go got let go yeah got go hundred OBO got leather seats sun roof sitting runs smooth get B not every time turn key see Shotgun riding two lane road driving around no place go Us singing along ""Where Green Grass Grows"" Hands window floating breeze fixing lips drop mirror pretty little thing made hard steer never going get outta many memories ""For Sale"" sign window Yeah going let go got let go yeah got go hundred OBO hundred OBO hundred OBO",Positive
2022,About Damn Time,Lizzo,True,2022,"Funk, R&B/Soul, Children's Music, Post-disco, Pop",bad bitch clock yeah lot still flirty everybody back building minute tell healing get feelings feeling feel right Oh pressure way fine stressed yeah Oh not girl used Uh bitch might better Turn music turn lights got feeling gone alright Okay alright damn time Turn music let us celebrate got feeling gone okay Okay alright damn time minute need sentimental Man woman pump Feeling fussy walking Balenci-ussy's Tryna bring fabulous give fuck way much need like two shots cup One get one get Mm feel right Oh pressure way fine stressed yeah Oh not girl used Uh bitch might better Turn music turn lights got feeling gone alright Okay alright damn time Turn music let us celebrate got feeling gone okay Okay alright damn time Bitch uh know time uh coming tonight coming tonight coming tonight coming tonight coming tonight coming tonight Okay alright damn time coming tonight let us got coming tonight coming tonight coming tonight coming tonight coming tonight coming tonight coming tonight Okay alright damn time Oh Bitch Yeah yeah damn time,Positive
2021,Yonaguni,Bad Bunny,True,2021,"Alternative/Indie, Contemporary R&B, Psychedelic pop",Yeah-yeah-yeah-yeah Yeah-yeah-yeah-yeah-yeah-yeah Yeah-yeah-yeah-eh-yeah Una niche mes cops de mes Tú no degas en pay de mi monte no vas Aunque due no debt Pensar en ti per candy bebop vine hombre care risk polo Dime done ester due yo ti mojo fuel Yonaguni legs Aunque due no debt Pensar en ti per candy bebop vine hombre care Tu risk polo Dime done ester due yo ti mojo fuel Yonaguni legs No bisque en Instagram Mami became en casa Pa' due veal lo due past Si pebas casa Ese cabin ablaze yo loco locate Pero arvo Tú con outfit la parted Mami eyes apart Shorty tine cult grand eh De-demasiao' grand yo lo tango ya miso radio en la care lo tattoo Vi due vista mi story suite tuna pay Yo due aba dormer En la disco cabman mil yo badlands consign en mi monte Aunque due no debt Pensar en ti per candy bebop vine hombre care Tu risk polo Dime done ester due yo ti mojo fuel Yonaguni legs Si direction yo mango mil cart Si cuesta de banjo million de pesos To'a la niche Dios redo Pa' due ante due came el ago best emperor el 2023 cabin Contigo blunt Tú vet sestina con see man mates sin pistol yo compo Banshee Gucci Givenchy Un poodle french El past lot munchies Te canto mariachi convert en Itachi eh Yeah-yeah-yeah-yeah Bad Bunny baby Bad Bunny baby Eh Translate English,Negative
2017,Closer,The Chainsmokers Featuring Halsey,True,2016,"Dance/Electronic, Pop",Hey fine met drink much issue okay Hey tell friends nice meet hope never see know breaks heart Moved city car Four years no calls looking pretty hotel bar cannot stop No cannot stop baby pull closer back seat Rover know cannot afford Bite tattoo shoulder Pull sheets right corner mattress stole roommate back Boulder not ever getting older not ever getting older not ever getting older look good day met forget left insane Stay play Blink-182 song beat death Tucson okay know breaks heart Moved city car Four years no call looking pretty hotel bar cannot stop No cannot stop baby pull closer back seat Rover know cannot afford Bite tattoo shoulder Pull sheets right corner mattress stole roommate back Boulder not ever getting older not ever getting older not ever getting older,Positive
2014,Bartender,Lady Antebellum,True,2014,"Country music, House music, Dance/Electronic, Folktronica",8 clock Friday night still home girls keep blowing phone Saying come not worth pain got forget name one thing left Slip favorite dress sky high leather boots Check mirror one last time kiss past goodbye really needing double shot Crown Chase disco ball around 'Til not remember Go cut Want get little lost noise lights Hey bartender Pour hot tonight 'Til party music truth collide Bring til memory fades away Hey bartender Tonight let stranger pull floor Spin around let buy couple goes far let easy tonight Dancing girls DJ Put song replay really needing double shot Crown Chase disco ball around 'Til not remember Go cut Want get little lost noise lights Hey bartender Pour hot tonight 'Til party music truth collide Bring til memory fades away Hey bartender feeling buzz ready rock not no way going tell stop pour thing top coming hot Hey bartender Ooh ooh Oh oh oh really needing double shot Crown Chase disco ball around 'Til not remember Go cut Want get little lost noise lights Hey bartender Pour hot tonight 'Til party music truth collide Bring til memory fades away Hey bartender Hey bartender,Positive
2017,Something Just Like This,The Chainsmokers & Coldplay,True,2017,"Pop music, Electronic dance music, Electropop",reading books old legends myths Achilles gold Hercules gifts Spider-Man's control Batman fists clearly not see upon list said want got much want risk not looking somebody superhuman gifts superhero fairytale bliss something turn Somebody kiss want something like Doo-doo-doo Doo-doo-doo voodoo Doo-doo-doo Oh want something like Doo-doo-doo Doo-doo-doo voodoo Doo-doo-doo Oh want something like want something like reading books old legends myths testaments told moon eclipse Superman unrolls suit lifts not kind person fits said want got much want risk not looking somebody superhuman gifts superhero fairytale bliss something turn Somebody miss want something like want something like Oh want something like Doo-doo-doo Doo-doo-doo voodoo Doo-doo-doo Oh want something like Doo-doo-doo Doo-doo-doo voodoo Doo-doo-doo want got much want risk not looking somebody superhuman gifts superhero fairytale bliss something turn Somebody kiss want something like Oh want something like Oh want something like Oh want something like,Positive
2019,Beer Never Broke My Heart,Luke Combs,True,2019,"Pop rock, Alternative rock, Alternative/Indie",bass bust line couple beautiful girls tell goodbye Trucks break dogs run Politicians lie fired boss takes one hand count things count No not much man not ever let Longneck ice cold beer never broke heart Like diamond rings football teams torn boy apart Like neon dream dawned bars guitar ice cold beer never broke heart Carolina blue jean baby Fire eyes drove crazy red tail lights left town not know sure know Longneck ice cold beer never broke heart Like diamond rings football teams torn boy apart Like neon dream dawned bars guitar ice cold beer never broke heart takes one hand count things count got one hand gripping cold one ice cold beer never broke heart Like diamond rings football teams torn boy apart Like neon dream dawned bars guitar ice cold beer never broke heart no never broke heart,Positive
2019,Shotta Flow,NLE Choppa,True,2019,"Hip hop music, Progressive rap, Dance/Electronic",wish everything touch would turn gold NLE heard Baby Mexico Choppa man top gotta Baby Mexico gotta fixing talk shit heard not Yeah Yeah yeah Yeah yeah yeah yeah menace keep rack like tennis shit like Dennis started shit finish Niggas hating trona blemish image want smoke .223 came scope Extended clip long rope wipe nose like cold knew boy hoe Pull gang know banging set nigger claiming beast cannot tame not point finger shit get dangerous nights hating nights plotting Ooh got money running wallet say killer lily night stop shoot gun dropping really fraud cannot stomp yard night scamming swiping cards high talking stars gone jigsaw popping bars not mind pimping bitch not sweat Choppa got kick call shit Jet Li Sauce gang drip though recipe not get F night try testing Whole gotta money whole gotta gala Hit party 50 deep nun gotta Nigga tried know pop many bullets confused doctor Whole gotta racks whole gotta stacks Fuck headset shoot back 3.5 rolled back not smoke Reggie shit called gas stacked like blind man super hot like frying pan said gone take Ayy know lying man hip blow like whistle bitch sucking dick like Kool-Aid pickle Two bullets chest nipple night run pop like pimple Get rich die trying feeling like 50 Brand new choppy got double titties Niggas not play not get silly Love beef like southwest Philly yeah Yeah love beef like southwest deli yeah Ayy bitch love beef like southwest deli might OD Percs killing slowly Feelin' like Kobe cannot nerd night hold want run shoot like Ginobili shit lily homie yeah like Toby yeah shit lily homie yeah like Toby yeah Bitch! Fixing keep (Like school shooter like Toby yeah Keep Tay yeah (Huh huh (This shit straight drop lily night no cut Ayy Tay keep (Straight drop lily night no cut Keep yeah yeah (Up hip yeah,Negative
2020,Level Of Concern,twenty one pilots,True,2020,"Hip hop music, Contemporary R&B, R&B/Soul",Panic brain world gone insane Things starting get heavy cannot help think not felt way Since asked go steady Wonderin' would little quarantine way ends told level concern walked like never heard could bring level concern need tell alright tell okay Panic brain Michael's gone insane Julie starts make nervous not really care would say asking stay bunker underneath surface Wonderin' would little quarantine way ends told level concern walked like never heard could bring level concern need tell alright tell okay yeah Tell alright tell okay yeah Tell alright tell okay Bring level concern need tell alright tell okay yeah told level concern walked like never heard could bring level concern need tell alright tell okay need tell alright tell okay Need tell alright tell okay need tell alright tell okay Need tell alright tell okay Need need told level concern walked like never heard could bring level concern need tell alright tell okay yeah Tell alright tell okay yeah Tell alright tell okay could bring level concern need tell alright tell okay yeah world could lie would okay okay (My level concern going okay (Just need tell alright tell okay (I need,Positive
2023,It Matters To Her,Scotty McCreery,True,2021,"Latin Urbano, R&B/Soul, Hip-Hop/Rap","say ""I love fore hang phone buy favorite wine way home kiss kitchen kiss street kiss still asleep matters stays mind put first every single time think not see think not care think not notice Every little look every single word Oh matters pull close bad day shut listen say tell stronger storm blowing needs friend matters stays mind put first every single time think not see think not care think not notice Every little look every single word Oh matters Yeah matters Oh little things man might miss Oh little things never forgets Oh matters stays mind put first oh every single time think not see think not care think not notice oh Every little look every single word Make feel like woman world matters Yeah know matters Oh yeah matters",Positive
2019,Dancing With A Stranger,Sam Smith & Normani,True,2020,"Hip hop music, Rhythm and blues, Dream pop, Hip-Hop/Rap",Hmm hmm not want alone tonight alone tonight pretty clear not still thinking things things not want alone tonight alone tonight alone tonight light fire light fire light fire need somebody take control take control know exactly need not want alone tonight alone tonight alone tonight Look made somebody new Ooh baby baby dancing stranger Look made somebody new Ooh baby baby dancing stranger Dancing stranger not even going tonight tonight boy need get mind mind know exactly not want alone tonight alone tonight alone tonight Look made somebody new Ooh baby baby dancing stranger Look made somebody new Ooh baby baby dancing stranger Dancing stranger Dancing stranger Dancing yeah ooh Look made somebody new Ooh baby baby dancing stranger Look made somebody new Ooh baby baby dancing stranger dancing dancing dancing dancing dancing stranger dancing dancing dancing stranger dancing dancing dancing stranger,Positive
2020,Shotta Flow 5,NLE Choppa,True,2020,"Hip hop music, Contemporary R&B, R&B/Soul","know fuck going NLE motherfucking Choppa Top Shotta hear stand top shit shit go get got whip pack like Ike Tina copped Bimmer Bimmer) Used ride steamers hot jalapeños Bitch selling arenas (I selling say ""He entertain us try tame us bet leave stained Whole gotta sticks house gun show Bullets get wet like motherfucking poncho I'on think none nights want gun smoke not second guess shit gone blow Whole gotta shots come Drac' Chop night put lake Shiesty young night call snake Ayy fuck Trick shoot face Send hit five dead six six Got shot seven times eighth shot missed Nine shots clip could sworn ten not fuck 12 11 need trophy best sin nights not straight lesbians fuck dead homie say come back life dead Try fight gone fight life Swing swing pipe (He not cherishing take life Straitjacket music belong asylum Felonies felonies keep selling yeah yeah recipe deadly see dripping like relish Shoot head hard hat finish beef soon start Bitch shoot first fuck would spark back really thug let see heart say catch body lily night catching tell run really finessing give brick gone sell shit get jam gone start telling shit smoke bitch inhaling like army got artillery free dawns sincerely 'Nother hope died night like ""Seriously?"" damn another one Nigga shot killed brother damn might well get mother Nigga say not like drills love brothers not like not Somebody tell trouble paid much motherfucking guns scuffle Gangster young night feel like Gucci Fucked hard left blood conchie Made said ""Ooh"" put thumb booty damned dumb ass hoe posted not murder Lil' night kill night died idea Told nights slide make sure not live lily secret keep concealed metal MAC bet attack hundred shots gat get back thought lying shit fact Got shot spine watching back Fuck talking hah (Strait straitjacket music belong asylum Fuck night night fuck night mean (Nigga say not like drills love Know saying Haha (Strait strait straitjacket music belong asylum NLE Top Shotta bitch Fuck talking",Negative
2014,Not A Bad Thing,Justin Timberlake,True,2013,"R&B/Soul, Pop, UK R&B, Hip-Hop/Rap, UK Rap",Said want see tomorrow every tomorrow maybe let borrow heart much ask every Sunday? throw every day start know people make promises time turn right around break someone cuts heart open knife bleeding could guy heal time not stop believe baby worth not act like bad thing fall love might fuck around find dreams come true Spend time money find love free not act like bad thing fall love not bad thing fall love last voice hear tonight every night rest nights every morning want see staring back know good place start know people make promises time turn right around break someone cuts heart open knife bleeding not know could guy heal time not stop believe baby worth not act like bad thing fall love might fuck around find dreams come true Spend time money find love free not act like bad thing fall love not bad thing fall love Not bad thing fall love (Not bad thing fall love No not fill mind broken promises wasted time fall always land right arms arms mine not act like bad thing fall love might fuck around find dreams come true Spend time money find love free not act like bad thing fall love not bad thing fall love Not bad thing fall love,Positive
2018,F**k Love,XXXTENTACION Featuring Trippie Redd,True,2017,"Rhythm and blues, Emo",Ooh Baby need life life Please not go switching sides switching sides swear reside reside Please not go switching sides switching sides Yeah yeah yeah Ooh-ooh please not throw love away huh Please not throw love away huh Please not throw love away huh Yeah yeah yeah nauseous dying (She ripped heart right Cannot find someone (My eyes cried Lost riots Gunfire inside head Lost riots Gunfire inside head Baby need life life Please not go switching sides switching sides swear reside reside Please not go switching sides switching sides Yeah yeah yeah Ooh-ooh please not throw love away huh Please not throw love away huh Please not throw love away huh Yeah yeah yeah,Positive
2018,Heaven,Kane Brown,True,2019,"Tropical house, Diva house, Pop",Mmm perfect Come kiss one time could not dream Even tried moment Feels like magic right want Everybody's talking heaven like cannot wait go Sayin' going good beautiful Lyin' next bed not convinced not know not know heaven heaven Could better swear angel Sent world right deserve girl could stay forever would fine never even leave room Everybody's talking heaven like cannot wait go Sayin' going good beautiful Lyin' next bed not convinced not know not know heaven heaven Could better Could better Everybody's talking heaven like cannot wait go Sayin' going good beautiful Lyin' next bed not convinced not know not know heaven heaven Could better Could better heaven heaven swear perfect Come kiss one time,Positive
2020,Say So,Doja Cat Featuring Nicki Minaj,True,2019,"Pop music, Disco, Pop rap, R&B/Soul",Day night morning keep moment would let known not say not even notice no punches left roll got keep focused want say Day night morning keep moment would let known not say not even notice no punches left roll got keep focused want say long time since fell love not coming really not Tell must tell love luckily good reading would not bug not stop cheesing dance day around front bouncing want scream shout babe leave dry Day night morning keep moment would let known not say not even notice no punches left roll got keep focused want say Day night morning keep moment would let known not say not even notice no punches left roll got keep focused want say Let check chest breath right quick not never seen dress like not never even impressed like Probably got quiet set like zip Like love need bad Take steal fast Boy stop playing grab ass acting like shy Shut save keep pushing beating around bush knowing want woman Never knock til try yeah yeah bitches hating nights saying mad committed Realer anybody pretty ass titties Day night morning keep moment would let known not say not even notice no punches left roll got keep focused want say Day night morning keep moment would let known not say not even notice no punches left roll got keep focused want say,Positive
2018,In My Blood,Shawn Mendes,True,2018,"Country pop, Country",Help like walls caving Sometimes feel like giving cannot not blood Laying bathroom floor feeling nothing overwhelmed insecure give something could take ease mind slowly drink feel better take home feel better Keep telling gets better ever Help like walls caving Sometimes feel like giving No medicine strong enough Someone help crawling skin Sometimes feel like giving cannot not blood not blood looking phone feeling anxious Afraid alone hate trona find way chill cannot breathe oh somebody could help like walls caving Sometimes feel like giving No medicine strong enough Someone help crawling skin Sometimes feel like giving cannot not blood not blood need somebody need somebody Someone help need somebody Help like walls caving Sometimes feel like giving cannot not blood not blood oh oh (Oh oh oh not blood need somebody not blood need somebody not blood,Positive
